name,id,name_all,kind,cst,n_stars,cst_tidal,n_stars_tidal,ra,dec,l,b,ang_radius_50,ang_radius_c,ang_radius_t,ang_radius_total,radius_50_pc,radius_c_pc,radius_t_pc,radius_total_pc,pmra,pmra_std,pmra_error,pmdec,pmdec_std,pmdec_error,parallax,parallax_std,parallax_error,distance_16,distance_50,distance_84,n_stars_used_for_distance,global_parallax_correction_only,x,y,z,radial_velocity,radial_velocity_std,radial_velocity_error,radial_velocity_n_stars,class_2.5,class_16,class_50,class_84,class_97.5,human_class,log_age_16,log_age_50,log_age_84,a_v_16,a_v_50,a_v_84,differential_a_v_16,differential_a_v_50,differential_a_v_84,distance_modulus_16,distance_modulus_50,distance_modulus_84,min_cluster_size,is_merged_cluster,is_gmm_membership_list,n_unique_strong_crossmatches,crossmatch_type,data_source,family,age_myr,rv_combined,x_helio,y_helio,z_helio,U,V,W,x_helio_err,y_helio_err,z_helio_err,U_err,V_err,W_err,n_rv_combined,mass_16,mass_50,mass_84,n_sne_16,n_sne_50,n_sne_84,n_stars_greater_8M_16,n_stars_greater_8M_50,n_stars_greater_8M_84,weight_score,name_both
Theia_100,5510.0,"OCSN_35,Theia_100",o,12.446190689175062,125,13.1571781339816,114.0,346.8876043765341,46.06794338344896,104.75438372604448,-13.104965496059831,0.9941544270901423,2.0983253331615392,2.537370964895719,3.3234033016240168,8.261046328571284,17.442336726698887,21.096267770128136,27.64446002222962,-0.8257146914602349,0.2553213958517485,0.023913039674798,-3.1427980201941312,0.3749141717534991,0.0351139293825229,2.06550579261628,0.1214838338897516,0.0113780035157688,475.4383719008621,476.0584216734161,476.6800908515512,89.0,False,-8240.331905635247,448.3718605358269,-86.83620046335224,-13.655066770333828,4.3614329321419145,0.9094216322948008,23.0,0.8304605484008789,0.9570281505584716,0.97718346118927,0.999114990234375,0.9992658495903016,,6.966961860656738,7.194031000137329,7.414279937744141,0.166237324476242,0.332371175289154,0.4856254756450653,0.2639258205890655,0.6752522885799408,1.0822107791900637,8.139686584472656,8.32773208618164,8.470874786376953,20.0,False,False,2.0,1:m,hunt,none,15.632592248118486,-13.61526725,-118.083072510739,448.3715921486395,-107.93944685193358,8.402465298984598,-13.597376318908806,-2.341856536994888,0.3079999895323055,1.1695024761131665,0.2815420347187398,0.2526190309624615,0.8315576078644068,0.2337487435022194,18.0,157.48448780911997,195.19938959463735,231.2566452204968,0.0,1.0,2.0,1.0,2.0,4.0,1.0,Theia_100
Theia_105,5512.0,Theia_105,o,10.83407947886157,81,11.256306879180016,68.0,139.54080237429451,-45.84655465548831,268.93420591324514,2.4746774128183966,1.6416698028665846,2.3159402298005496,2.3159402298005496,4.672134871561298,14.644081594101596,20.664334330696704,20.664334330696704,41.75773497007518,-9.2253731281147,0.2911821549857573,0.0353110229794485,0.0616377022371445,0.3507427920958811,0.0425338111539815,1.9164298721504045,0.0687209928738037,0.0083336444798826,510.2126295089973,510.95198720497496,511.69349084199735,63.0,False,-8131.412465330192,-510.3871832039782,42.88528596068479,12.543476078994694,5.446229401558579,1.510512258866078,13.0,0.942146897315979,0.9879323840141296,0.993459403514862,0.9997961521148682,0.9999326467514038,,7.0814528465271,7.319971084594727,7.5806403160095215,0.0030505955219268,0.125578224658966,0.1908313035964965,0.0230990760028362,0.4238854199647903,0.6324705481529236,8.313071250915527,8.524994373321533,8.655476570129395,10.0,False,False,1.0,m:m,hunt,cr135,20.891570297699303,13.895649,-9.495121128391702,-510.38715963182113,22.061803789167897,-16.351824124913687,-12.85948022712934,-15.067756679780274,0.0275191369899516,1.4792243273050758,0.0639403955474051,0.1253404611497748,1.4203302370054849,0.1850369458857202,14.0,65.02765835979633,89.46482897447825,147.3727111413718,0.0,1.0,1.0,0.0,1.0,2.0,0.435735023176113,Theia_105
Theia_110,5513.0,Theia_110,o,5.83039133486371,88,6.992750389377532,57.0,130.88213797886016,-47.22909137499137,266.0455233895097,-2.9109571775463308,1.277140877073971,1.7685388051542668,1.7685388051542668,3.3455101340506563,14.770139180865808,20.45626762441947,20.45626762441947,38.72845322360031,-9.627559970501238,0.3644664999053221,0.0482747672190842,9.039500777727223,0.4592912727600113,0.0608346152088221,1.4698644586588852,0.0641661065188694,0.0084990084311124,661.5298886266328,662.5161642658129,663.5053851749717,79.0,False,-8167.690661588199,-660.085893463033,-12.729241862568706,25.34423397402651,19.684414060631592,4.4015687936824905,20.0,0.943387508392334,0.9910073280334472,0.995518684387207,0.9999878406524658,0.9999878406524658,,7.473557949066162,7.722663402557373,7.92648983001709,0.0457622706890106,0.1802482008934021,0.2759623825550079,0.2344683110713958,0.6978046894073486,0.9927507042884828,8.898300170898438,9.062600135803224,9.220019340515137,40.0,False,False,1.0,1:1,hunt,none,52.803584199522255,18.812437,-45.630713127237584,-660.0859853295365,-33.64517654166983,-42.88491372740067,-16.883237677423995,-8.128183484326534,0.1360620633022051,1.9682502193293203,0.1003234844841642,0.4017027883392118,2.929041170552376,0.2818241215498177,15.0,182.43187862136023,223.8663855718912,269.6347144497162,1.0,2.0,3.0,1.0,2.0,3.0,1.0,Theia_110
Theia_167,5521.0,Theia_167,o,10.395479561183016,52,10.395479561183016,52.0,332.02238817918,49.19212984058866,97.5097742377461,-5.446005174124584,2.8717725048808784,6.2546483391282734,7.269363664118072,7.269363664118034,16.994274836649183,37.129710183721535,43.213972759976606,43.21397275997638,4.812813232798505,0.5793813864381735,0.080345742186625,0.2608633632082567,0.3210310970746827,0.0445190031354317,2.931530278923801,0.0687172740904568,0.0095293713555098,338.42084051343977,338.7749928324358,339.1298871580797,43.0,False,-8166.131651435778,334.35317917360146,-11.238932305804134,-3.015844992076063,15.11832602255884,3.3805604692445583,20.0,0.7488620281219482,0.967799186706543,0.9850836992263794,0.9999896287918092,0.9999896287918092,,7.479087829589844,7.710215330123901,7.951232433319092,3.0320013166829085e-08,0.0695813447237014,0.1205363869667053,0.007513296790421,0.3713756650686264,0.5440929532051086,7.415677070617676,7.584670066833496,7.735306262969971,40.0,False,False,1.0,1:1,hunt,none,51.31157318868159,-5.4950058,-44.07644758368377,334.35309094712954,-32.15234223381118,-5.51439990431077,-7.005748011261732,-3.392008315029653,0.0922507798039475,0.6997917268890887,0.0672939587057754,0.2510926737248674,1.2418496631384597,0.197053340993673,17.0,38.68844209803223,53.80564206496299,90.65468083882342,0.0,0.0,2.0,0.0,0.0,2.0,0.7591154714830189,Theia_167
Theia_227,5537.0,"OCSN_4,Theia_227",o,11.39666053985612,79,11.632641843727749,75.0,272.0903692429521,-16.472805254641976,13.406716065145442,1.7289443421013746,1.4203093838900251,2.338571715911157,3.9354567539688894,4.8103635017517306,11.652022164166924,19.192048365898952,32.33018967393981,39.54844022752793,0.0186620285867849,0.3115930586597654,0.0359796672589668,-3.979283562757439,0.4588627632965117,0.0529849079820673,2.108240906549935,0.0901497017292516,0.0104095909121495,469.1891444874014,469.9503826630202,470.7140950019082,68.0,False,-7665.002959431664,108.91354989555812,33.80954354552315,-14.445326738366186,17.534035025706125,3.826240130633585,21.0,0.6048198342323303,0.9022433161735536,0.9469894766807556,0.9982367753982544,0.9982367753982544,,7.31216287612915,7.501758813858032,7.729630470275879,1.1838899850845337,1.3499862551689148,1.5768837928771973,1.5428398847579956,1.9044153094291687,2.3622143268585205,8.15174388885498,8.293988227844238,8.469917297363281,40.0,False,False,2.0,1:m,hunt,m6,31.751102783113588,-12.3251075,456.93551043125046,108.9139957667841,14.178963226009166,-10.274154790052997,-10.161985772537712,-4.764194496458346,1.4827183197086242,0.3534169989188882,0.0460095747643691,0.7046562926235713,0.2788207252941032,0.3380228837141888,6.0,155.32465071344575,201.03594216743147,280.1582715105772,1.0,2.0,3.0,1.0,3.0,3.0,0.3456176810230122,Theia_227
Theia_232,5541.0,"OCSN_43,Theia_232",o,15.352049798322009,152,15.352049798322003,152.0,16.86129444747403,50.35142000466152,125.5455554911008,-12.43907691486576,2.1600820100332667,3.497264775868406,6.025945919099935,6.025945919099962,12.137419632648411,19.6661179039946,33.96885900049126,33.96885900049141,15.35534507748289,0.8177562619866495,0.0663287914790272,-7.107699124203781,0.9567772821891072,0.0776048852111728,3.066484320590302,0.179953149375776,0.0145961278143473,321.4697141526198,321.7902881942723,322.1115022358709,111.0,False,-8304.831323430293,255.679876942986,-48.04589713061983,-12.392557700293157,7.21425997000252,1.2372353777056704,34.0,0.7366299629211426,0.9461417198181152,0.970898538827896,0.999435544013977,0.9999051690101624,,7.392131805419922,7.648576021194458,7.906131744384766,0.0250199735164642,0.1892062872648239,0.2860527336597442,0.1382883638143539,0.6689854264259338,0.95343816280365,7.358246326446533,7.506185054779053,7.687368392944336,80.0,False,False,2.0,1:m,hunt,alphaPer,44.52213899975566,-9.7546405,-182.68138412506343,255.6796052003912,-69.3140747242279,-13.474293213663495,-22.581950060990085,-7.1706286377504345,0.3643451641165995,0.5099349786742948,0.138242043938618,0.6960911417423411,1.067552584661,0.238295878221444,29.0,137.23562484638975,172.87695330941352,229.0908502434426,1.0,2.0,3.0,1.0,2.0,3.0,0.5351492443849047,Theia_232
Theia_333,5572.0,Theia_333,o,7.720304839473105,73,8.282166129903452,64.0,292.9921274699237,26.86307371402506,61.2756516389076,3.80513022397626,0.7654984126033122,1.3928216172651129,1.3928216172651129,2.157201904830636,8.324286105198354,15.1480915200622,15.1480915200622,23.467830107440022,0.8963763545692471,0.1843519873619229,0.0230439984202403,-5.637224558804332,0.3193596290225701,0.0399199536278212,1.5592346450972,0.0667166989346769,0.0083395873668346,621.7798976577651,623.0164223067429,624.2578748730076,62.0,False,-7823.108743949613,545.1445240036837,61.38137536196742,-15.97413007314949,20.619956423928997,4.61076242569887,20.0,0.6708269119262695,0.941997528076172,0.9723741710186004,0.99954092502594,0.999830722808838,,7.3428635597229,7.645874977111816,7.863086700439453,0.8149875402450562,1.0638241171836853,1.302856683731079,0.9298030734062196,1.479531466960907,1.8527380228042605,8.744998931884766,8.91669750213623,9.051560401916504,40.0,False,False,1.0,1:1,hunt,alphaPer,44.2460980201214,-14.163175,298.7592675171145,545.1448626422492,41.345389964226655,4.993625289351561,-16.88375691541397,-11.518149927798916,1.188281129105519,2.1682519116145613,0.1644466030402895,2.6472761086203227,4.958640707321921,0.4498233377064206,6.0,127.1965175307018,175.73578324925583,241.23517775153144,0.0,2.0,3.0,0.0,2.0,3.0,0.7313270776239398,Theia_333
Theia_399,5587.0,Theia_399,o,5.77739694896195,51,8.09554859152269,39.0,93.67122314772878,17.397622791759137,193.32364875385127,0.041751602912275,0.693662986836623,1.1799999430996355,1.1799999430996355,3.212990075995826,7.1738302122305,12.204633639455936,12.204633639455936,33.26184284857349,-0.4510143424338477,0.2697871301589206,0.0432005150727207,-4.558930438935479,0.2259943031969262,0.0361880505413909,1.668845746765346,0.0648836848026573,0.0103897046595207,590.8569928119113,592.52132495613,594.1950598022871,40.0,False,-8698.543271338194,-136.5467944355151,22.70731656690325,18.312339886250133,7.840448228251884,2.263342447574275,12.0,0.4615763127803802,0.8992146253585815,0.9457210302352904,0.9996204972267152,0.9996204972267152,,7.135700702667236,7.42980170249939,7.599693775177002,0.0845893025398254,0.2410529553890228,0.3480624556541443,0.4293450713157654,0.9455609917640686,1.3318367004394531,8.662202835083008,8.82561731338501,9.00701904296875,40.0,False,False,1.0,1:1,hunt,none,26.903061380867857,17.139255,-576.5727714124179,-136.5473301332455,0.4317719925874286,-13.502784212703617,-14.41760624158078,-7.337545639958531,3.248218173318719,0.7692619930186027,0.0024324590105209,2.999206793451429,0.2508511785234649,0.2711670859819714,5.0,91.4846816821608,137.58591312147695,208.15055154747927,0.0,1.0,3.0,0.0,1.0,3.0,1.0,Theia_399
Theia_439,5594.0,Theia_439,m,6.298285421505613,30,6.298285421505613,30.0,184.32043189423447,-57.51780974548815,298.3403843825083,5.049117846332725,3.2063472291277613,5.885012321787832,5.885012321787832,5.885012321787829,24.730616047220547,45.50395040525849,45.50395040525849,45.50395040525847,-12.624108922397626,0.4849251050316551,0.0885348062421331,-7.985141255962958,0.8507361288030826,0.1553224560766896,2.2167894240141206,0.0668099878574262,0.0121977791387195,440.71535613546246,441.4620015958698,442.21118123395854,29.0,False,-7913.122315376297,-387.0422102492571,59.11794541324212,0.3608059614454052,5.351115536740069,1.4841324191267944,13.0,0.7092232704162598,0.9623786211013794,0.9810857772827148,0.9999754428863524,0.9999754428863524,,7.328022480010986,7.57783579826355,7.813603401184082,0.2312703132629394,0.4829610288143158,0.6289986371994019,0.0617914423346519,0.5893638730049133,0.8176652193069458,8.02073860168457,8.178178787231445,8.336527824401855,20.0,False,False,1.0,1:1,hunt,m6,37.82995269849738,1.9288455,208.7526513428744,-387.0419589978503,38.85294564712248,-20.0504237656998,-16.13422370239031,-18.885356444433658,0.7073257814432168,1.311431276864596,0.1316471429916248,0.5995314595830001,1.075857505406904,0.1894663613670403,9.0,71.67631722491201,94.59813828126336,140.1264794185344,0.0,1.0,2.0,0.0,1.0,2.0,0.763762071445084,Theia_439
Theia_711,5639.0,"OCSN_7,Theia_711",o,15.026299871882708,105,15.026299871882708,105.0,282.0939603974353,-7.74377648473422,25.68694307091334,-2.846398902160169,1.4989661337672264,2.8344318406838207,3.952040590448021,3.952040590448042,11.25346600907242,21.291971995659527,29.710249142222057,29.710249142222214,1.065215517700014,0.2810111090668274,0.0274238761837665,-11.38253305150116,0.3371495826417726,0.0329024302294673,2.30547446893268,0.0816080491592836,0.0079641301127732,429.5190947396888,430.0490727879588,430.5803603180816,91.0,False,-7734.957432454457,186.17606730174597,-1.5460076310650912,-9.119126250214045,19.54151109722213,3.35134150472023,34.0,0.1613841950893402,0.5585374236106873,0.7244774699211121,0.9941591024398804,0.9966479539871216,,7.562267303466797,7.792146682739258,8.02399730682373,0.6526473760604858,0.8551232516765594,1.0423463582992554,1.5242396593093872,1.916364073753357,2.3844308853149414,7.90901517868042,8.064774990081787,8.233001708984375,20.0,False,False,2.0,1:m,hunt,none,61.965032631850015,-10.14590975,387.0716877159659,186.17639599052072,-21.355635098903083,0.847449026395101,-22.33791265549993,-12.27402767426697,0.955206939246068,0.4594419871505977,0.0527009633766759,0.8654104143529098,0.3385815523278659,0.1512461983882633,13.0,192.0246856267522,254.061619242504,324.3665097237611,1.0,2.0,4.0,1.0,2.0,4.0,1.0,Theia_711
Theia_850,5667.0,Theia_850,o,16.020263371217133,121,16.020263371217133,121.0,26.424314179156,66.8675687096298,128.23563926923302,4.556196107731406,0.8408090401191325,1.2566076555130845,2.4280444445405607,2.4280444445405096,9.017100596843132,13.477449329044097,26.052840527032934,26.052840527032387,-5.576496625496462,0.2654699350675193,0.0241336304606835,-0.3832816581567019,0.23377929469893,0.0212526631544481,1.6068592156706472,0.0630995016358161,0.0057363183305287,613.6161894658612,614.4138511808886,615.2135894134585,91.0,False,-8500.904045308456,481.08012550704746,70.57784383208883,-21.80032149367636,8.381056374872841,1.5301645440801095,30.0,0.9485944509506226,0.9825075268745422,0.9892104268074036,0.999513566493988,0.9998136162757874,,7.359241485595703,7.5738303661346436,7.762387752532959,1.548130750656128,1.7392237186431885,1.921509861946106,1.6231203079223633,1.989222466945648,2.4312615394592285,8.734020233154297,8.857048511505127,9.013079643249512,80.0,False,False,1.0,m:m,hunt,none,37.48265677373541,-21.0271025,-379.05729257997257,481.0798445962404,48.80709567398165,24.65479284459802,-6.365631093304711,-6.037812838408382,0.9855020327745478,1.2507480374525244,0.1268924063514873,1.2419320294164096,1.577333046723465,0.227995834558005,12.0,275.6134741356009,331.41009348531543,409.18801643765545,2.0,4.0,5.0,2.0,4.0,6.0,1.0,Theia_850
Theia_953,5682.0,"Platais_8,Theia_104,Theia_953",o,11.461148576585405,147,11.4611485765854,147.0,139.6603355502211,-58.60498512176065,278.1136364872938,-6.40164070246626,1.61954711837286,1.3943069775706525,6.661960128623111,6.661960128623077,15.500069171640156,13.343461415529235,64.03091790115204,64.03091790115172,-5.69213172884745,0.3444405988594202,0.0284089817816174,3.1320552326616355,0.5208995273449717,0.0429630689047668,1.7934534383425478,0.0760131888382474,0.0062694621482462,547.5608008955743,548.2100508795764,548.8608423396765,106.0,False,-8045.240366444026,-539.3384788645225,-40.5213817674144,12.225133031026992,12.959502857851456,2.2225364042718243,34.0,0.4846150875091553,0.875840425491333,0.9280022382736206,0.9976072311401368,0.9976072311401368,,7.285336971282959,7.551316976547241,7.812702178955078,0.3128077685832977,0.5309952199459076,0.7523901462554932,0.6181051731109619,1.1220221519470217,1.5527580976486206,8.468221664428711,8.672821521759033,8.801498413085938,80.0,False,False,3.0,m:m,hunt,cr135,35.58909763354433,14.6864485,76.89020298168856,-539.3384971231867,-61.12398949450795,-14.402231622189808,-14.7033966147614,-6.998775561965478,0.1823396896157874,1.279003180505356,0.1449512270784225,0.2890123959524918,1.8305894740399744,0.1733778143014623,19.0,245.98318700581336,290.5170263130848,354.2336519303543,1.0,3.0,4.0,1.0,3.0,5.0,0.5399095612585161,Theia_953
Theia_1315,5715.0,Theia_1315,o,7.116674198169145,86,10.044063893995723,62.0,146.8760950793834,-65.11506967833331,285.09933809117933,-8.825002018246655,0.904159029432822,2.006200369001573,2.006200369001573,5.483414949156632,6.8224350677033705,15.142946173635863,15.142946173635863,41.4990749372961,-12.21889947327652,0.4615212911527944,0.0586132625896967,6.413885901424012,0.6017169956657751,0.0764181348677265,2.302322231645918,0.0846661191833049,0.0107526078888929,431.6810393711393,432.2959505191204,432.9126159952434,55.0,False,-8010.86677712626,-412.4301788836126,-45.806773401256,12.03673825794151,9.24569755334798,2.5642951235406226,13.0,0.6693127751350403,0.9434937834739684,0.9738970398902892,0.9995319247245787,0.9998067021369934,,7.380805969238281,7.622361421585083,7.873815536499023,0.3136418163776397,0.5600963532924652,0.7435767650604248,0.1860657036304474,0.7163596153259277,1.0164388418197632,7.995388031005859,8.150647163391113,8.342825889587402,80.0,False,False,1.0,1:1,hunt,m6,41.91422318395498,12.235148,111.27708969094384,-412.4301727896167,-66.32157053229615,-23.399646543062342,-18.48689891882461,-8.069738217487869,0.3170195378817055,1.174980610558464,0.1889448555864845,0.5682958023192141,1.9471171241763443,0.4128515777799252,11.0,69.29350746881077,97.95255747678873,139.82230298602295,0.0,1.0,3.0,0.0,1.0,3.0,0.8206479842533726,Theia_1315
Theia_1918,5769.0,"CWNU_1101,Theia_1918",o,16.44669176992878,169,16.44975325935335,165.0,129.19502772591588,-48.11716687674255,266.0584465441823,-4.352799357517625,1.8878757644445416,4.486105896385258,4.486105896385258,5.720981028031437,13.358091592159548,31.79596914598898,31.79596914598898,40.60046238203813,-10.635620006115593,0.6140912326743427,0.0478069376255823,1.9998495281319524,0.3820089063720254,0.0297393530270919,2.440176665115558,0.1465451710597832,0.0114085260942011,404.9409542606038,405.2625101793796,405.5845771868937,141.0,False,-8149.829301267151,-403.1376991820015,-9.88785643116173,11.43887083463627,15.76276712479069,2.524062798552255,39.0,0.3741053640842438,0.8375130891799927,0.9116128087043762,0.9975637197494508,0.9992483258247375,,7.159176349639893,7.382121562957764,7.661901473999023,0.0499602556228637,0.2268183380365371,0.3372586369514465,0.1891814619302749,0.6733536124229431,1.0304031372070312,7.829622745513916,8.01516056060791,8.163885116577148,20.0,False,False,2.0,1:m,hunt,cr135,24.10580077452093,11.442674,-27.77692289359203,-403.13777020027067,-30.75846142785545,-16.469146263766465,-10.808789673295143,-14.578995496890476,0.0441142813535577,0.6402484928581771,0.0488494505539449,0.2009854966409689,1.9032584881301453,0.1307449991816996,26.0,176.59602600301625,207.989679994303,271.284451079438,1.0,2.0,3.0,1.0,3.0,3.0,0.5506884865154046,Theia_1918
Theia_3397,5909.0,"Theia_2000,Theia_2267,Theia_3397",m,17.479089533573802,207,17.479089533573802,207.0,113.94026179090154,-25.526586999452707,240.51382316543453,-2.4154242300185853,1.1681373635266608,1.4040497704957358,3.784367897228206,3.78436789722822,21.152340968083056,25.42575111553219,68.61670867327302,68.61670867327328,-4.8872879080606655,0.2098654876823067,0.0145866597316261,4.011291711801847,0.1398784985184498,0.0097222277192526,0.9295104488919744,0.0566680774975036,0.0039387036583776,1035.6769522975758,1037.3539769311606,1039.0364414328658,195.0,False,-8632.23047772566,-902.187329248907,-21.61434257199341,27.682264905066774,26.83321623428604,3.7947898320617215,50.0,0.9783838987350464,0.9968607425689696,0.9984950423240662,0.9999954700469972,0.9999990463256836,,7.552582263946533,7.780539512634277,8.025382041931152,8.362404332729056e-05,0.0892596989870071,0.1423812210559845,0.510924756526947,0.919857531785965,1.2844252586364746,9.922611236572266,10.104808807373049,10.271928787231444,20.0,False,False,3.0,m:m,hunt,none,60.33085951712922,30.646457,-510.1460408892541,-902.1878680076588,-43.718888820604576,-42.335306014634845,-14.85254708805678,-14.130371233694431,1.652116943580495,2.9217513095466074,0.1415843918912287,2.074712907597302,3.287854564379656,0.291532482281528,11.0,665.0936197877835,767.298857717778,930.826921856759,5.0,8.0,12.0,5.0,8.0,12.0,0.9583229036846128,Theia_3397
Trumpler_3,6044.0,"Collinder_36,Harvard_1,MWSC_262,OCL_366,Theia_127,Trumpler_3",o,36.313584206332266,692,27.617704601439385,396.0,48.00525500497919,63.20740439913602,138.01970866028347,4.530864280082318,0.2631998260557463,0.180987585204251,1.323041923686061,5.553658904223107,3.041015901410624,2.091126320202078,15.289062099668657,64.36834564672968,-3.393984924379959,0.1869529037873235,0.0093947368989388,-0.1510710415507492,0.165725497685944,0.0083280196063513,1.490848339211873,0.0761177226632759,0.0038250594844002,661.3621868278035,661.9918926243524,662.6227986930284,318.0,False,-8612.407812378777,441.4064148400957,74.35088013738229,-22.028518834669843,11.699328805949516,1.1699328805949514,100.0,0.9903039932250975,0.9977371692657472,0.9988148808479308,0.9999821186065674,0.999990463256836,,7.331243515014648,7.58230447769165,7.772525787353516,0.5712401270866394,0.7855090498924255,0.9252335429191588,0.3455461859703064,0.8500292003154755,1.1576794385910034,8.887697219848633,9.052252769470217,9.196138381958008,80.0,False,False,2.0,m:m,hunt,none,38.22121404312211,-22.6266585,-490.57031464822194,441.40603532196087,52.29478241339348,21.88761444758192,-6.302176309158567,-7.672206723488334,0.9341787509225128,0.84055664685377,0.0995834298488773,1.018671115099364,1.017492438357051,0.142724361212157,46.0,1512.2932709119104,1618.1495433143723,1787.4317650714631,13.0,15.0,20.0,13.0,16.0,21.0,1.0,Trumpler_3
Trumpler_10,6048.0,Trumpler_10,o,28.462948527681696,1425,25.46737182929548,534.0,131.93673075005995,-42.53380128841848,262.83807212232006,0.5993913494032032,0.5963028572892036,1.3782664003300598,1.3782664003300598,19.38357280725867,4.455974184900739,10.300944437489829,10.300944437489829,150.6328668050211,-12.379834531384128,0.2986169354650265,0.012922418616347,6.570730285921764,0.2465684508800081,0.0106700604066336,2.2953644279923604,0.0712297600572235,0.0030824131791721,427.9617204058539,428.1369665006251,428.3123561772791,484.0,False,-8175.33673541344,-424.7732532264637,25.41478554878568,19.99536082696937,9.78052838304042,0.780571142566788,157.0,0.9445916414260864,0.9867020845413208,0.9930958151817322,0.9999176263809204,0.9999176263809204,,7.280113697052002,7.565294981002808,7.7912445068359375,2.2772194085973754e-07,0.0838848054409027,0.1500013470649719,0.0758660659193992,0.5388960242271423,0.7867432832717896,7.931880950927734,8.121598243713379,8.270759582519531,40.0,False,False,1.0,1:1,hunt,m6,36.753185030332,19.6998305,-53.37461097867259,-424.7732962978407,4.478810053953907,-28.507970689690943,-17.768487242847733,-11.22212415614966,0.0437127586715746,0.3478809915565648,0.0036680575171033,0.0719453861996881,0.2795442514467151,0.0378146346257739,299.0,1848.575301339744,2039.6256367148512,2184.3595561030347,16.0,20.0,25.0,16.0,20.0,26.0,0.7848258225755724,Trumpler_10
UBC_26,6080.0,"Theia_148,UBC_26",o,29.402187074715197,479,29.096527183700804,471.0,285.42634845739343,22.113398791964904,53.86049213090618,7.742689109588426,1.0346563444598245,1.031302639927924,3.796948566898916,3.7969485668989176,10.719056809002431,10.684304856861896,39.38985247180974,39.38985247180975,1.9680223976374331,0.2830097005308985,0.0130403986524995,-5.263788028428499,0.2592231171477158,0.0119443707449199,1.6701371614301042,0.1076325390498754,0.0049594456110802,593.0281784722877,593.5206980606179,594.0140364200759,296.0,False,-7774.929766485347,474.9471414080401,99.87447025254718,-11.731376692913814,20.08919482794858,1.9420957675725317,107.0,0.9319231510162354,0.9804283380508424,0.987519472837448,0.9997272491455078,0.9999054670333862,,7.189402580261231,7.400752305984497,7.608409881591797,0.6405040621757507,0.8713252544403076,1.0245972871780396,0.8344714641571045,1.2527538537979126,1.7188512086868286,8.662622451782227,8.8045015335083,8.968110084533691,20.0,False,False,2.0,1:m,hunt,alphaPer,25.16241413993496,-12.475618,346.8396288409606,474.94758149261713,79.96177665698431,2.817442490780621,-14.6689187607294,-13.05038822106645,0.5761123509559525,0.7889039919370475,0.1328192147200866,0.4311329106372694,0.561624085551551,0.1386831675922888,54.0,817.2535018781996,929.0177170642066,1053.971128151961,4.0,7.0,9.0,7.0,9.0,12.0,0.262324310267837,UBC_26
UBC_159,6155.0,"ASCC_122,MWSC_3637,Theia_18,UBC_159",o,21.575014778761105,232,21.57954607803397,231.0,338.9971158114358,39.63532813699212,96.39618308891984,-16.15685366775387,0.4173615265917223,0.504199788024409,1.3480644581436945,1.4638245076100491,3.547650507259428,4.285826687867162,11.46071050684768,12.44526807667796,-2.0177794992254268,0.2679359583217273,0.017628891791845,-4.675971090506754,0.4577181942520263,0.0301156461722045,2.018350492266934,0.0572114332034097,0.0037642359447261,486.5212325389624,487.016155301246,487.5120860276489,217.0,False,-8174.431678605273,464.8691976910048,-114.58644693604856,-17.651931752527563,26.062575565407524,3.614228945066604,52.0,0.555533230304718,0.8253331780433655,0.8921394348144531,0.989815592765808,0.9914084672927856,,6.498359203338623,6.682375192642212,6.801637649536133,0.2113904356956482,0.4248440861701965,0.5826401710510254,1.219165563583374,1.7197694182395935,2.2693324089050293,8.269699096679688,8.408109188079834,8.58879280090332,40.0,False,False,3.0,m:m,hunt,none,4.812549312943936,-14.318827,-52.11204953547277,464.86895015758,-135.5209540883211,11.8081831050136,-15.41088342970318,-3.0410224302962416,0.1060240107495644,0.9457941303010102,0.2757227017766013,0.48512234987156,4.410552538690867,1.3076833187778822,25.0,232.94821643894144,267.48377719539405,316.1503661522862,0.0,0.0,1.0,1.0,2.0,4.0,1.0,UBC_159
UBC_17a,6925.0,"Theia_13,UBC_17a",o,12.033629720928513,102,12.03362972092851,102.0,84.77577507700227,-1.932441150137268,206.2413546845896,-16.946392472895518,0.5631114320311617,0.6928888685417958,1.7990324312019568,1.7990324312019104,3.506450030356702,4.314635204248725,11.20575377235446,11.20575377235417,1.800632817939297,0.1578754162525103,0.0156319955498842,-1.2985452529437496,0.1564366546744834,0.015489536925743,2.7709072522208102,0.0535168965450945,0.0052989623621862,356.3874361937898,356.76476752477805,357.1428987147108,97.0,False,-8428.340146215492,-150.89469237779076,-82.40507358918796,11.736509957947908,20.376378543874164,3.4442366044628208,35.0,0.6847140789031982,0.9287251234054564,0.9587133526802064,0.9988284111022948,0.9988284111022948,,6.48284387588501,6.6648924350738525,6.756178855895996,0.0911323428153991,0.2363365590572357,0.336279809474945,0.446208119392395,0.98989400267601,1.445224642753601,7.576437473297119,7.713072061538696,7.880381107330322,40.0,False,False,2.0,m:m,hunt,none,4.622665142531637,22.03584,-306.101481349041,-150.89512985874228,-103.988664035292,-18.26307629560996,-12.700134770121473,-4.940086843708706,0.6481811484973719,0.3195259890394197,0.2201998219284462,0.4931925377427089,0.2790365164496244,0.1803174970927804,23.0,79.45997439598528,103.58853772360156,134.62836847991306,0.0,0.0,0.0,0.0,1.0,2.0,0.2481204861507187,UBC_17a
